,Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
52,520,95.1002925198,49.8537400752,74.90597576260001,65.8378604262,44.34809862100001,54.157960718800005,24.8432929377,76.23276222319998,76.06560802339999,75.2402841621,77.1834517342,81.41937999609999,50.7701306298,74.1860011698,64.71046987720001,44.6675765256,54.88399298110001,24.293234548599997,76.2526808345,76.1162019887,74.4199649054,77.32501462270001,390.618299815,139.628158017,143.767581719,112.619250509,139.276586422,138.942704345,140.787330595,3428.34857494,3342.75203332,2943.49814582,2214.9619591999995
53,530,95.15252820730001,49.8537400752,74.5716673631,67.1228583368,45.7166736314,54.638529043000005,24.9373171751,76.2223150857,76.0865022984,75.31341412450001,77.3401587965,81.3218951063,50.9261064535,73.9130434783,66.3287190485,45.8373952037,55.332423474399995,24.371222460499997,76.3111717684,76.1162019887,74.3419769936,77.5784753363,397.912978393,142.33767172,146.451121207,114.761579917,141.864826949,141.463281942,143.417725163,3494.22419848,3406.02909097,3000.69799004,2255.89839427
54,540,95.11073965729999,50.689511073999995,74.7701629753,67.57208524860002,45.8629335562,55.2966987046,24.7597158379,76.2223150857,76.05516088590001,75.5119097367,77.73715002089999,81.3218951063,51.627997660400005,74.04952232400001,67.1475921232,46.1688438292,55.975823747300005,24.215246636799996,76.2526808345,76.1746929226,74.1860011698,77.5394813804,405.215730109,145.037389209,149.129374028,116.934331824,144.504740945,143.988307096,146.069454936,3562.43043977,3471.09275028,3056.61761817,2295.74661547
55,550,95.23610530709999,51.2954450481,74.7701629753,67.8959465107,47.0643543669,56.383201002899995,24.7179272879,76.2223150857,76.0760551609,74.7388215629,77.5177601337,81.36088906219999,52.1544160655,74.2444921037,67.3425619029,47.2411776175,57.2236303373,24.273737570700003,76.2721778124,76.2526808345,73.79606161049999,77.2665236888,412.533697085,147.722052258,151.881117623,119.09792204700001,147.352313369,146.42780361200002,148.758013422,3626.71164192,3538.11415726,3112.45381594,2332.80609097
56,560,95.1420810698,51.368575010399994,74.91642290009999,68.1048892603,49.341830338499996,56.6757208525,24.5716673631,76.23276222319998,76.10739657330001,75.8775595487,77.5804429586,81.3803860402,52.1934100214,74.3029830376,67.6935075063,50.04874244489999,57.789042698399996,24.000779879099998,76.3111717684,76.1162019887,74.7319165529,77.5004874244,419.854107009,150.485005541,154.596543046,121.28692489,150.378537019,148.82352439,151.408761129,3690.96558411,3600.47168851,3169.26974452,2373.36184062
57,570,95.2152110322,51.6297534476,75.1149185123,69.2018386962,51.5775177601,57.918930213100005,24.5507730882,76.2223150857,76.05516088590001,75.81487672380001,77.5386544087,81.3803860402,52.3688828232,74.5369467733,68.5708715149,52.2713979333,58.627412750999994,24.039773835099997,76.2916747904,76.0967050107,74.7904074868,77.5004874244,427.15727663900003,153.15715519,157.273411933,123.43283648299999,153.353613792,151.470117742,154.020013633,3757.43063414,3663.08861527,3227.50684398,2412.11679104
58,580,95.2465524446,52.67446719600001,75.06268282490001,69.9540325951,51.6297534476,58.19055578769999,24.634350188000003,76.2223150857,76.0342666109,75.6268282491,77.7267028834,81.3998830181,53.090271008,74.5954377072,69.8966660168,52.3688828232,58.8418795087,24.137258724899997,76.3306687463,76.1162019887,74.5369467733,77.5199844024,434.421849984,155.79160419299998,159.981821405,125.576380254,156.284925037,154.099227929,156.694371379,3823.40440949,3725.38922234,3284.90383675,2449.69564377
59,590,95.2465524446,52.9565399081,75.33430839949999,70.1734224822,52.1312160468,58.242791475100006,24.561220225699998,76.2223150857,76.0447137484,75.65816966150001,77.7058086084,81.3218951063,53.4022226555,75.0438682004,70.36459348800001,52.817313316399996,58.7833885748,24.195749658799997,76.3111717684,76.1356989667,74.4979528173,77.753948138,441.74788024800006,158.52401244799998,162.784268435,127.75559708899999,159.437701239,156.697275616,159.36187618600002,3892.56175703,3789.71190263,3341.87697611,2486.17353369
60,600,95.2465524446,53.0610112829,75.1671541997,70.0793982449,52.517760133699994,58.221897200200004,24.5403259507,76.2223150857,76.0760551609,75.68951107400001,77.86251567069999,81.3218951063,53.5971924352,75.10235913429999,70.01364788459999,53.2072528758,59.1538311562,24.215246636799996,76.3111717684,76.0967050107,74.7514135309,77.5979723143,449.06053904199996,161.181170016,165.450209159,129.889354489,162.616459683,159.230631364,161.958448406,3961.70275268,3854.82370447,3398.42792569,2524.26805784
61,610,95.2465524446,54.00125365649999,75.9506895111,70.7584621814,52.8729628082,58.51441704969999,24.7283744254,76.23276222319998,76.0760551609,76.2014208107,77.5491015462,81.41937999609999,54.31858062,75.9602261649,70.8520179372,53.8701501267,59.2123220901,24.3517254826,76.3111717684,76.1551959446,74.92688633259999,77.5004874244,456.345431248,163.789658662,168.06820593,132.051532332,165.379758678,161.831045052,164.609993653,4029.93166015,3919.91681724,3454.96400688,2561.69923579
62,620,95.2256581697,54.59674049310001,76.34768073549999,70.9987463435,53.322189720000004,58.994985373999995,24.958211450100002,76.2223150857,76.0969494359,75.7939824488,78.0401170079,81.53636186390001,55.1374536947,76.44765061419999,70.94950282709999,54.16260479630001,59.6607525833,24.546695262200004,76.3111717684,76.1746929226,74.51744979530001,77.5979723143,463.62365176099996,166.482484919,170.778944574,134.214527772,167.988760418,164.425906588,167.284139525,4093.9387325999996,3985.32206327,3514.33749983,2599.00266721
63,630,95.2674467196,55.202674467200005,76.6193063101,71.2181362307,54.2624320936,59.308399498499995,24.697033013,76.23276222319998,76.1491851233,76.1178437108,78.0401170079,81.41937999609999,55.7613569897,76.58412945990001,71.0664846949,54.8449990252,59.9337102749,24.3322285046,76.3306687463,76.1551959446,74.90738935469999,77.8319360499,470.949226185,169.182621417,173.521634426,136.385338524,170.525897827,166.915170792,169.950986459,4159.60897001,4051.10430272,3570.89337686,2635.65690208
64,640,95.2674467196,55.672795654,76.76556623489999,71.7195988299,55.672795654,60.029251985,24.989552862500002,76.21186794820001,76.13873798579999,75.7626410364,78.07145842039999,81.3803860402,56.2097874829,76.66211737180001,71.8268668356,56.6582179762,60.65509845970001,24.546695262200004,76.3501657243,76.1551959446,74.5954377072,77.8904269838,478.22168449300005,171.900417215,176.53055542799999,138.58581398299998,173.25127044,169.70104087200002,172.59448957,4226.69811406,4116.05228191,3625.67075415,2673.60607952
65,650,95.3301295445,55.7354784789,77.3715002089,71.8867530297,56.61303802759999,60.1859590472,25.208942749699997,76.23276222319998,76.1282908483,76.30589218549999,77.8834099457,81.3218951063,56.346266328700004,77.2665236888,72.11932150519999,57.1846363814,60.7915773055,24.5077013063,76.3501657243,76.0967050107,75.0243712225,78.1438876974,485.518394667,174.606591607,179.401882669,140.721583284,176.060258248,172.53279596099998,175.272006482,4293.68378537,4175.85139401,3681.52371989,2710.63129917
66,660,95.2674467196,55.829502716300006,77.4237358964,71.92854157960001,57.177183451699996,60.36356038449999,25.0313414125,76.23276222319998,76.10739657330001,76.3685750104,78.1132469703,81.28290115029999,56.4437512186,77.20803275489999,72.0998245272,57.4965880289,60.674595437700006,24.566192240200003,76.3501657243,76.19418990060001,74.8878923767,77.98791187369999,492.790802655,177.291063199,182.204879993,142.906188166,178.598930933,175.080117599,177.9432233,4358.90227526,4231.88914411,3736.78544309,2747.18369018
67,670,95.3301295445,57.281654826600004,77.3819473464,71.86585875470001,57.19807772670001,59.4233180109,25.1358127873,76.2536564981,76.0342666109,76.4208106979,78.1759297952,81.2244102164,57.7500487424,77.2860206668,71.9828426594,57.5355819848,60.0311951647,24.5271982843,76.3306687463,75.94072918699999,75.25833495810001,78.20237863130001,500.12209078,180.000556115,184.868544061,145.084065194,181.214206513,177.67030037799998,180.608328555,4424.27563765,4287.63589881,3795.20824187,2786.13882746
68,680,95.3301295445,57.6681989135,77.56999582110001,72.2001671542,58.0547430004,61.71124111990001,25.292519849599998,76.23276222319998,76.0865022984,76.2641036356,77.93564563310001,81.3218951063,58.06200038990001,77.5784753363,72.25580035089999,58.451939949300005,62.195359719200006,24.6051861961,76.2526808345,75.9602261649,74.90738935469999,77.8904269838,507.42642189300005,182.664187728,187.497338077,147.261124989,183.88685613099997,180.40570041200002,183.257276235,4489.71900794,4343.53851974,3850.2189986000003,2824.19179429
69,690,95.30923526950001,57.7831174258,77.56999582110001,72.4822398663,58.2950271626,62.5574592562,25.0417885499,76.23276222319998,76.1282908483,75.8775595487,78.3535311325,81.30239812829998,58.3154611035,77.4419964905,72.47026710860001,59.0563462663,62.99473581589999,24.312731526599997,76.3306687463,76.0382140768,74.8294014428,78.06589978550001,514.6960149619999,185.38294006200002,190.17547712200002,149.44863048,186.681099838,183.10744730599998,185.881118351,4555.87967727,4399.80265342,3907.03724066,2862.24496351
70,700,95.36147095700001,58.221897200200004,77.5386544087,73.359799415,58.69201838699999,64.5737567906,25.0626828249,76.2223150857,76.06560802339999,75.668616799,77.9565399081,81.2634041724,58.490933905199995,77.38350555660001,73.4061220511,59.290310001900004,65.0614154806,24.3517254826,76.3306687463,76.1746929226,74.4199649054,77.8709300058,522.004124092,188.05877254799998,192.80234784900003,151.638441076,189.18367752900002,185.761413256,188.517105547,4623.47002309,4466.83604425,3962.31174633,2899.97527668
71,710,95.340576682,58.30547429999999,77.8834099457,73.6000835771,58.8069368993,64.5633096532,24.8328458003,76.21186794820001,76.0969494359,75.83577099869999,77.9043042206,81.1854162605,58.6859036849,77.8709300058,73.5036069409,59.5437707155,65.15890037039999,23.9812829012,76.3501657243,76.23318385649999,74.90738935469999,77.7344511601,529.32541324,190.67492005900002,195.35684151900003,153.79866937399999,191.923715114,188.33832229200002,191.25862589,4689.83013914,4533.38494365,4019.07892448,2937.49686783
72,720,95.36147095700001,58.3786042624,77.73715002089999,73.7463435019,59.7994149603,65.0856665274,24.8955286252,76.23276222319998,76.15963226080001,76.4521521103,77.7267028834,81.1269253266,58.822382530700004,77.7344511601,73.6985767206,60.382140768199996,65.3928641061,24.176252680799998,76.3306687463,76.1356989667,75.0828621564,77.8709300058,536.62100423,193.537987816,198.20714498200002,155.99947194700002,194.917311453,191.037288552,193.87452651700002,4755.11115093,4599.49352799,4076.22438408,2976.9780285
73,730,95.340576682,59.5591307982,77.9043042206,73.93439197660001,60.311324697,65.9632260761,24.9059757626,76.2223150857,76.1700793982,76.15963226080001,78.1445883828,81.1074283486,59.83622538509999,77.9099239618,73.65958276469999,60.8305712615,66.075258335,24.215246636799996,76.3306687463,76.1746929226,74.7709105089,78.1048937415,543.927722858,196.24703145700002,200.73667421599998,158.18502352299998,197.81163097400002,193.595632806,196.626604153,4821.22434764,4669.46463831,4127.43089741,3015.77750322
74,740,95.4137066444,60.436690346800006,77.9565399081,74.676138738,60.68742164649999,66.0676974509,25.0835770999,76.23276222319998,76.15963226080001,76.00292519850001,78.4997910573,81.1659192825,60.635601481799995,78.06589978550001,74.86839539869999,61.025541041100006,66.3287190485,24.468707350400003,76.2916747904,76.1356989667,74.8294014428,78.2998635212,551.224092426,198.85164472,203.359833665,160.376867167,200.79273689099998,196.18512708400002,199.323661347,4886.2335279,4738.15866182,4182.38544106,3052.38129844
75,750,95.39281236939999,62.024655244499996,77.9147513581,74.655244463,61.95152528209999,66.7049728374,25.0626828249,76.23276222319998,76.06560802339999,75.7521938989,78.4997910573,81.2634041724,62.253850653099995,77.94891791769999,74.8878923767,61.9808929616,66.5431858062,24.5077013063,76.3111717684,76.0772080328,74.92688633259999,78.397348411,558.534054095,201.505611763,206.03269078,162.533620861,203.79725263900002,198.73827948299999,202.018389741,4949.9636251,4802.94570328,4236.16161967,3089.4256425999997
76,760,95.4032595069,62.755954868399996,77.96698704549999,74.7388215629,63.121604680299995,67.018386962,25.3552026745,76.2223150857,76.1282908483,76.3267864605,78.4893439198,81.2439071944,63.2286995516,78.0074088516,75.0048742445,63.2676935075,66.8161434978,24.644180152100002,76.3501657243,76.19418990060001,75.1608500682,78.4948333008,565.862145495,204.074268974,208.555206615,164.683387052,206.525871575,201.248299063,204.659484913,5014.46673703,4868.23173477,4296.66144335,3128.44544029
77,770,95.4241537819,63.215628917699995,77.89385708319999,74.95821145010001,63.4768073548,67.1750940242,25.3343083995,76.21186794820001,76.19097367319999,76.1178437108,78.2386126201,81.30239812829998,63.755117956700005,77.98791187369999,74.8099044648,63.540651199100004,66.9916162995,24.5271982843,76.2721778124,76.19418990060001,74.92688633259999,78.6703061026,573.134815313,206.777151826,211.207444741,166.847398108,209.39362027599998,203.78127154,207.318989153,5079.44223801,4930.5879244,4354.19622302,3166.60935794
78,780,95.39281236939999,63.487254492299996,78.0296698705,75.1253656498,63.717091516900005,67.54074383620001,25.271625574599998,76.21186794820001,76.1700793982,76.05516088590001,77.93564563310001,81.2439071944,64.0280756483,78.0269058296,75.1218561123,63.794111912700004,67.6740105284,24.5271982843,76.2721778124,76.1746929226,75.31682589200001,78.416845389,580.413655769,209.574471187,213.81596948799998,169.037209433,212.127070037,206.83299679299998,210.34179144,5145.20261539,4992.23637267,4408.455559800001,3205.64303944
79,790,95.4241537819,64.1558712913,78.06101128290001,75.4283326369,64.19765984120001,67.7392394484,26.138737985800002,76.2014208107,76.1178437108,75.88800668619999,78.0819055579,81.2439071944,64.5739910314,78.2413725872,75.14135309029999,64.0670696042,67.7909923962,25.4630532267,76.3111717684,76.1551959446,75.0438682004,78.5533242347,587.71523907,212.551329025,216.350742721,171.21826094,214.948286435,209.58485781299999,213.598651578,5212.3183834,5053.55738897,4466.53611582,3242.68645987
80,800,95.39281236939999,64.3334726285,78.1236941078,75.4283326369,64.343919766,68.23025491019999,26.0865022984,76.2223150857,76.1700793982,76.0760551609,78.13414124529999,81.2439071944,64.71046987720001,78.1828816533,75.1608500682,64.3010333398,68.2004289335,25.248586469099997,76.2916747904,76.1746929226,75.1998440242,78.12439071940001,595.024898428,215.225636447,218.869871473,173.393468558,217.546137197,212.294653776,216.66153108700001,5274.998294100001,5111.15022076,4521.12962663,3281.43712795
81,810,95.36147095700001,64.6782281655,78.40576681990001,75.3865440869,64.4901796908,68.1048892603,26.253656498100003,76.2223150857,76.24320936059999,76.30589218549999,78.0401170079,81.2634041724,65.3343731722,78.43634236689999,75.21934100210001,64.5544940534,68.0639500877,25.4630532267,76.3111717684,76.23318385649999,75.25833495810001,78.5338272568,602.312561425,217.841045128,221.47166544599997,175.54309799700002,220.139402921,215.02387770299998,219.38776870400002,5340.16889017,5169.20877722,4577.11554629,3319.09961171
82,820,95.43460091930001,65.1483493523,78.4266610949,75.8044295863,64.6155453406,68.5436690347,26.337233598000005,76.2223150857,76.1700793982,76.640200585,77.8834099457,81.2439071944,65.7438097095,78.33885747709999,75.58978358350001,64.7494638331,68.43439266909999,25.3655683369,76.3306687463,76.01871709880001,75.9992201209,78.22187560930001,609.638644203,220.474941288,223.95585886599997,177.70471679599999,222.85657512900002,217.739365485,222.00593760099997,5405.23609154,5226.88159687,4632.63220213,3355.85234638
83,830,95.44504805679999,65.012536565,78.25950689509999,75.8775595487,65.0438779774,68.59590472210002,26.734224822399998,76.21186794820001,76.1178437108,76.48349352279999,77.9878813205,81.1854162605,65.6853187756,78.2998635212,75.5507896276,65.1199064145,68.5708715149,25.6970169624,76.2916747904,76.0382140768,75.5507896276,78.5338272568,616.937057764,223.06496288,226.538931975,179.86817646900002,225.439074971,220.396268148,224.762219555,5471.415926199999,5284.430235899999,4688.51130719,3393.96058258
84,840,95.5286251567,65.2005850397,78.2908483076,76.24320936059999,66.5378186377,69.24362724609999,27.047638946899998,76.21186794820001,76.15963226080001,76.5357292102,78.1445883828,81.14642230449999,65.64632481970001,78.397348411,75.8237473192,66.38720998250001,69.13628387600001,25.5800350946,76.3696627023,76.0382140768,75.33632287,78.5338272568,624.2259941980001,225.551230197,229.01192008400002,182.037527068,228.36956169,223.29539297,227.447389865,5537.77611665,5343.78685402,4744.22045692,3432.4694288
85,850,95.5077308817,65.0752193899,78.3117425825,76.24320936059999,66.73631424989999,69.1496030088,27.2879231091,76.23276222319998,76.15963226080001,75.8775595487,78.40576681990001,81.0879313706,65.62682784169999,78.2608695652,75.9602261649,66.5431858062,69.0777929421,26.242932345499998,76.3501657243,76.0382140768,74.7319165529,78.7093000585,631.5435782669999,228.063708403,231.61805111700002,184.24622372,231.317969178,226.05854791599998,229.976684613,5603.41671863,5402.90802865,4801.15358375,3478.16694772
86,860,95.49728374429999,65.7542833264,78.32218972,76.48349352279999,66.8616798997,69.57793564560001,28.196824070199998,76.21186794820001,76.10739657330001,76.1491851233,77.89385708319999,81.0879313706,66.1727432248,78.397348411,76.7206083057,66.6991616299,69.3507506337,27.139793332,76.2721778124,76.0382140768,75.0438682004,78.20237863130001,638.853805055,231.18425660900002,234.19245411900002,186.43694708799998,234.360788014,228.877464683,232.412295173,5671.37693658,5465.89977029,4858.32648455,3522.57316494
87,870,95.4763894693,65.8169661513,78.1863769327,76.4730463853,67.6243209361,69.5570413707,28.290848307599997,76.2536564981,76.1491851233,75.9193480986,77.998328458,81.1269253266,66.28972509260001,78.2803665432,76.62312341590001,67.7519984402,69.50672645739999,27.237278221900002,76.3501657243,76.1746929226,74.7709105089,78.16338467540001,646.147530015,233.69763774700002,236.81728596099998,188.606128844,237.453899302,231.6437777,234.79513313900003,5736.87345706,5531.69534033,4913.01386044,3563.85035017
